,best_match_score,__id_left,__id_right,ID,STCD,DTBEG,DTEND,YEAR,CNTYNAME,MNAME,MLOCADDR,MLOCCITY,GRACE,MLOCSTCD,MCNTYCD,FCOUNTY,FSTCD,FCNTYCD,MLOCZIP,STATE,fac_id,fac_name,fac_is_closed,review_count,fac_rating,fac_updated_time,phone,business_url,fac_url,address,city,state,country,postal_code,latitude,longitude
594630,1.9432394305412235,6910401,GeDD40SA9AmSc_uU4NNuKg,6910401,91,07/01/2017,06/30/2018,2018,"San Juan, WA",peacehealth peace island medical center,1117 spring street,friday harbor,,91,55,53055,53,55,98250-9782,wa,GeDD40SA9AmSc_uU4NNuKg,peacehealth peace island medical center,False,4,4.5,2019-07-17T15:20:53,13603782141.0,https://www.peacehealth.org,https://www.yelp.com/biz/peacehealth-peace-island-medical-center-friday-harbor?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1117 spring st,friday harbor,wa,US,98250.0,,
594633,0.24232884374721167,6910403,KUopuFL2LjwYr7o0pqhd_Q,6910403,91,01/01/2018,12/31/2018,2018,"Grant, WA",samaritan healthcare,801 east wheeler road,moses lake,,91,25,53025,53,25,98837-1899,wa,KUopuFL2LjwYr7o0pqhd_Q,samaritan healthcare,False,4,2.5,2020-06-23T06:32:15,15097939780.0,http://www.samaritanhealthcare.com,https://www.yelp.com/biz/samaritan-healthcare-moses-lake-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1550 s pioneer way,moses lake,wa,US,98837.0,,
594636,0.1945312076006596,6910420,gZADIPK9saMwV7jg3Dlgaw,6910420,91,01/01/2018,12/31/2018,2018,"Skagit, WA",skagit regional health,1415 east kincaid,mount vernon,,91,57,53057,53,57,98274-4126,wa,gZADIPK9saMwV7jg3Dlgaw,skagit family health clinic,False,6,2.5,2019-05-16T16:47:58,13603365658.0,http://skagitfamilyhealth.com,https://www.yelp.com/biz/skagit-family-health-clinic-mount-vernon?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,916 s 3rd st,mount vernon,wa,US,98273,,
594642,-0.548601960285102,6910440,I0TFAmOmGNULe8Osv69YTg,6910440,91,01/01/2018,12/31/2018,2018,"Pend Oreille, WA",newport hospital and health services,714 west pine street,newport,,91,51,53051,53,51,99156-9046,wa,I0TFAmOmGNULe8Osv69YTg,cvs pharmacy,False,1,1.0,2020-06-18T16:54:43,19853866132.0,https://www.cvs.com,https://www.yelp.com/biz/cvs-pharmacy-ponchatoula?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,285 west pine street,ponchatoula,la,US,70454.0,30.4379,-90.4441
594911,0.8736143427299699,6910443,9amrfrnASUUZfzSEAczN4A,6910443,91,,,2018,"Island, WA",naval hospital oak harbor,3475 north saratoga street,oak harbor,,91,29,53029,53,29,98278-8800,wa,9amrfrnASUUZfzSEAczN4A,naval hospital,False,1,1.0,2018-11-19T09:41:11,,,https://www.yelp.com/biz/naval-hospital-oak-harbor?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3475 n saratoga st,oak harbor,wa,US,98278.0,,
594912,-0.020075725979571114,6910445,9vtQxcP1L5B2Toj5lWiV4g,6910445,91,,,2018,"Lincoln, WA",odessa memorial healthcare center,502 east amende drive,odessa,,91,43,53043,53,43,99159-7003,wa,9vtQxcP1L5B2Toj5lWiV4g,odessa clinic,False,1,4.0,2018-12-12T08:52:45,15099822614.0,,https://www.yelp.com/biz/odessa-clinic-odessa-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,510 e amende dr ste 190,odessa,wa,US,99159.0,,
595180,1.733140831487815,6910450,FaNaFSlyUGjq3M0rHFA_sA,6910450,91,01/01/2018,12/31/2018,2018,"Thurston, WA",providence st. peter hospital,413 lilly road ne,olympia,,91,67,53067,53,67,98506-5166,wa,FaNaFSlyUGjq3M0rHFA_sA,providence st. peter hospital,False,92,2.5,2020-05-19T09:38:34,13604919480.0,https://washington.providence.org,https://www.yelp.com/biz/providence-st-peter-hospital-olympia-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,413 lilly rd ne,olympia,wa,US,98506,47.0529681,-122.8464676
595184,0.7827394467198104,6910455,2JNeHUV19meTcEs6Vu6y-w,6910455,91,01/01/2018,12/31/2018,2018,"Okanogan, WA",mid-valley hospital,810 jasmine,omak,,91,47,53047,53,47,98841-9578,wa,2JNeHUV19meTcEs6Vu6y-w,mid-valley clinic,False,1,5.0,2020-06-26T22:19:22,15098261600.0,http://www.mvhealth.org,https://www.yelp.com/biz/mid-valley-clinic-omak-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,529 jasmine st,omak,wa,US,98841.0,,
595287,1.4769894518070485,6910457,URpSb0jun_EGl3-GIHMLkQ,6910457,91,,,2018,"Adams, WA",othello community hospital,315 north 14th avenue,othello,,91,1,53001,53,1,99344-1297,wa,URpSb0jun_EGl3-GIHMLkQ,othello community hospital,False,1,1.0,2020-06-23T06:00:30,15094882636.0,http://www.othellocommunityhospital.org,https://www.yelp.com/biz/othello-community-hospital-othello?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,315 n 14th ave,othello,wa,US,99344.0,,
595290,0.5086928595701016,6910460,2wpdXDKG_sgPVK3zBKPp0w,6910460,91,,,2018,"Franklin, WA",lourdes medical center,520 north fourth avenue,pasco,,91,21,53021,53,21,99301-5257,wa,2wpdXDKG_sgPVK3zBKPp0w,lourdes medical center,False,8,3.5,2019-06-27T20:09:44,15095477704.0,http://yourlourdes.com,https://www.yelp.com/biz/lourdes-medical-center-pasco-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,520 n 4th ave,pasco,wa,US,99301.0,,
595484,1.4571180285704097,6910465,xCIk2fY38E6HhDsUiusbEg,6910465,91,01/01/2018,12/31/2018,2018,"Thurston, WA",capital medical center,3900 capital mall drive sw,olympia,,91,67,53067,53,67,98502-5026,wa,xCIk2fY38E6HhDsUiusbEg,capital medical center,False,44,2.5,2020-04-29T22:02:03,13607545858.0,http://www.capitalmedical.com,https://www.yelp.com/biz/capital-medical-center-olympia-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,3900 capital mall dr sw,olympia,wa,US,98502.0,,
595485,-0.6568590602737329,6910470,qMiuBVv2C-bfeJjDQCK8bQ,6910470,91,,,2018,"Garfield, WA",garfield county public hospital district,66 north 6th street,pomeroy,,91,23,53023,53,23,99347-9705,wa,qMiuBVv2C-bfeJjDQCK8bQ,northside hospital,False,21,3.0,2020-06-29T00:08:00,17275214411.0,http://northsidehospital.com/,https://www.yelp.com/biz/northside-hospital-st-petersburg?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,6000 49th street north,st. petersburg,fl,US,33709.0,,
595698,1.3271653990080778,6910480,HKTHTj-p5xlcOU5w4Dz9zg,6910480,91,01/01/2018,12/31/2018,2018,"Clallam, WA",olympic medical center,939 caroline street,port angeles,,91,9,53009,53,9,98362-3997,wa,HKTHTj-p5xlcOU5w4Dz9zg,olympic medical center,False,23,2.0,2020-01-20T18:19:59,13604177000.0,,https://www.yelp.com/biz/olympic-medical-center-port-angeles?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,939 caroline st,port angeles,wa,US,98362.0,,
595701,1.4935685725596433,6910490,kZi24I-Kstr8lwmlJcyZdg,6910490,91,01/01/2018,12/31/2018,2018,"Jefferson, WA",jefferson healthcare,834 sheridan street,port townsend,,91,31,53031,53,31,98368-2443,wa,kZi24I-Kstr8lwmlJcyZdg,jefferson healthcare,False,12,3.0,2020-06-09T11:23:49,13603852200.0,http://www.JeffersonHealthcare.org,https://www.yelp.com/biz/jefferson-healthcare-port-townsend?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,834 sheridan st,port townsend,wa,US,98368.0,,
595702,1.0671878661448975,6910492,eBlx7q0saRy7lBBbF9uvUg,6910492,91,01/01/2018,12/31/2018,2018,"Benton, WA",prosser memorial health,723 memorial street,prosser,,91,5,53005,53,5,99350-1524,wa,eBlx7q0saRy7lBBbF9uvUg,prosser memorial hospital,False,3,1.0,2020-03-09T15:29:09,15097862222.0,https://prosserhealth.org,https://www.yelp.com/biz/prosser-memorial-hospital-prosser-5?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,723 memorial st,prosser,wa,US,99350.0,,
595802,1.6159011388599103,6910495,83CfQQS9PYYp9tCpFyDClw,6910495,91,01/01/2018,12/31/2018,2018,"Whitman, WA",pullman regional hospital,835 se bishop boulevard,pullman,,91,75,53075,53,75,99163-5512,wa,83CfQQS9PYYp9tCpFyDClw,pullman regional hospital,False,6,3.5,2020-03-14T15:09:32,15093322541.0,http://www.pullmanregional.org,https://www.yelp.com/biz/pullman-regional-hospital-pullman-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,835 se bishop blvd,pullman,wa,US,99163.0,,
595803,1.6190289187399856,6910500,PxDbJ2F_v6L5rp1r7viG8g,6910500,91,01/01/2018,12/31/2018,2018,"Pierce, WA",multicare good samaritan hospital,401 15th avenue se,puyallup,,91,53,53053,53,53,98372-3770,wa,PxDbJ2F_v6L5rp1r7viG8g,multicare good samaritan hospital,False,116,2.5,2020-06-15T08:43:37,12536974000.0,http://www.multicare.org,https://www.yelp.com/biz/multicare-good-samaritan-hospital-puyallup?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,401 15th ave se,puyallup,wa,US,98372.0,47.1785560198178,-122.28961765766199
595809,1.4705020631939747,6910508,pf9axzQIPpvkQI9UvuYKoQ,6910508,91,,,2018,"Grant, WA",quincy valley medical center,908 10th avenue sw,quincy,,91,25,53025,53,25,98848-1376,wa,pf9axzQIPpvkQI9UvuYKoQ,quincy valley medical center,False,2,3.5,2018-04-02T19:51:55,15097871588.0,,https://www.yelp.com/biz/quincy-valley-medical-center-quincy?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,908 10th ave sw,quincy,wa,US,98848.0,,
595811,1.3265155111718696,6910515,pwGD3zz0Hoh8kMAbdse1TA,6910515,91,07/01/2017,06/30/2018,2018,"Benton, WA",lourdes counseling center,1175 carondelet drive,richland,,91,5,53005,53,5,99354-3300,wa,pwGD3zz0Hoh8kMAbdse1TA,lourdes counseling center,False,7,2.5,2019-04-10T14:25:25,15099439104.0,http://lourdeshealth.net/,https://www.yelp.com/biz/lourdes-counseling-center-richland?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1175 carondelet dr,richland,wa,US,99352.0,,
595812,1.3363785062912261,6910520,BzqsKPMfiA6gQ1k2xW82pw,6910520,91,07/01/2017,06/30/2018,2018,"King, WA",uw medicine/valley medical center,400 south 43rd street,renton,,91,33,53033,53,33,98055-5714,wa,BzqsKPMfiA6gQ1k2xW82pw,uw medicine valley medical center,False,133,2.5,2020-03-06T13:52:20,14252283450.0,http://www.valleymed.org,https://www.yelp.com/biz/uw-medicine-valley-medical-center-renton?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,400 s 43rd st,renton,wa,US,98055.0,,
595813,-0.6112400022650709,6910525,UjISFZnUMFcld1hYRTFOYQ,6910525,91,,,2018,"Ferry, WA",ferry county memorial hospital,36 klondike road,republic,,91,19,53019,53,19,99166-9701,wa,UjISFZnUMFcld1hYRTFOYQ,delta county memorial hospital,False,2,3.0,2020-06-27T21:07:56,19708747681.0,http://www.deltahospital.org,https://www.yelp.com/biz/delta-county-memorial-hospital-delta?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1501 e 3rd st,delta,co,US,81416.0,,
596061,1.3374943446597278,6910530,LZqSD4khS23SU2hLj6_fxQ,6910530,91,01/01/2018,12/31/2018,2018,"Benton, WA",kadlec regional medical center,888 swift boulevard,richland,,91,5,53005,53,5,99352-3514,wa,LZqSD4khS23SU2hLj6_fxQ,kadlec medical center,False,34,2.5,2020-01-12T13:35:07,15099464611.0,https://www.kadlec.org,https://www.yelp.com/biz/kadlec-medical-center-richland?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,888 swift blvd,richland,wa,US,99352.0,,
596205,-0.7925005110159088,6910540,3Mcs7EO4ed50VWFaOcguJg,6910540,91,,,2018,"Adams, WA",east adams rural healthcare,903 south adams street,ritzville,,91,1,53001,53,1,99169-2298,wa,3Mcs7EO4ed50VWFaOcguJg,adams street dental,False,1,5.0,2017-06-21T10:16:37,13123321450.0,,https://www.yelp.com/biz/adams-street-dental-chicago?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,300 w adams st ste 323,chicago,il,US,60606.0,,
596417,1.466342761649108,6910560,FlQPxkuM_zDB6dWq6ftBvA,6910560,91,10/01/2017,09/30/2018,2018,"King, WA",seattle children's hospital,4800 sand point way ne,seattle,,91,33,53033,53,33,98105-3901,wa,FlQPxkuM_zDB6dWq6ftBvA,seattle children's hospital,False,119,3.5,2020-05-24T19:48:26,18669872000.0,https://www.seattlechildrens.org,https://www.yelp.com/biz/seattle-childrens-hospital-seattle?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,4800 sand pt way ne,seattle,wa,US,98105.0,,
596418,1.4605517942707438,6910605,tx4hoQThlR-rp-DII4mSPA,6910605,91,,,2018,"King, WA",kaiser permanente capitol hill campus,201 16th avenue east,seattle,,91,33,53033,53,33,98112-5226,wa,tx4hoQThlR-rp-DII4mSPA,kaiser permanente capitol hill campus,False,145,3.0,2020-05-14T12:26:27,12063263000.0,https://kaiserpermanente.org,https://www.yelp.com/biz/kaiser-permanente-capitol-hill-campus-seattle?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,201 16th ave e,seattle,wa,US,98112.0,,
596468,0.7852166007584443,6910610,Ve6TFLfMcwVJtvaHWjGwwA,6910610,91,07/01/2017,06/30/2018,2018,"King, WA",uw medicine/harborview medical center,325 ninth avenue,seattle,,91,33,53033,53,33,98104-2499,wa,Ve6TFLfMcwVJtvaHWjGwwA,spine center harborview medical center uw medicine,False,8,2.0,2019-05-28T00:21:26,12067447746.0,https://www.uwmedicine.org/locations/spine-center-harborview,https://www.yelp.com/biz/spine-center-harborview-medical-center-uw-medicine-seattle?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1001 broadway,seattle,wa,US,98122.0,,
596469,1.8852176364206665,6910635,rJGWHe_uhyo8eiaBASa9YQ,6910635,91,01/01/2018,12/31/2018,2018,"King, WA",snoqualmie valley hospital district,9801 frontier avenue se,snoqualmie,,91,33,53033,53,33,98065-9577,wa,rJGWHe_uhyo8eiaBASa9YQ,snoqualmie valley hospital,False,12,2.5,2020-06-11T22:15:17,14258312300.0,http://www.snoqualmiehospital.org,https://www.yelp.com/biz/snoqualmie-valley-hospital-snoqualmie-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,9801 frontier ave se,snoqualmie,wa,US,98065.0,,
596470,0.898662467149544,6910669,kFZkBQzDBVe5_4jBqC96-g,6910669,91,07/01/2017,06/30/2018,2018,"King, WA",uw medicine/northwest hospital & medical center,1550 north 115th street,seattle,,91,33,53033,53,33,98133-8401,wa,kFZkBQzDBVe5_4jBqC96-g,northwest hospital & medical center,False,99,3.0,2020-01-11T00:43:51,12063640500.0,http://nwhospital.org,https://www.yelp.com/biz/northwest-hospital-and-medical-center-seattle-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1550 n 115th st,seattle,wa,US,98133.0,,
596520,1.8024638635989128,6910680,j3GwzGEUbIEHGwuxAaZjfA,6910680,91,01/01/2018,12/31/2018,2018,"King, WA",swedish medical center-cherry hill campus,500 17th avenue,seattle,,91,33,53033,53,33,98122-5711,wa,j3GwzGEUbIEHGwuxAaZjfA,swedish medical center - cherry hill campus,False,72,3.5,2020-05-08T11:43:01,12063202000.0,http://www.swedish.org,https://www.yelp.com/biz/swedish-medical-center-cherry-hill-campus-seattle?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,500 17th ave,seattle,wa,US,98122.0,,
596521,1.3004569027581048,6910690,wzyxl_Q53QHO3caFqgeauA,6910690,91,,,2018,"King, WA",cascade behavioral hospital,12844 military road south,tukwila,,91,33,53033,53,33,98168-3045,wa,wzyxl_Q53QHO3caFqgeauA,cascade behavioral health hospital,False,20,1.5,2020-06-25T00:03:00,12067454473.0,https://www.cascadebh.com/?utm_source=Yext&utm_medium=organic&utm_campaign=listing&utm_term=brand,https://www.yelp.com/biz/cascade-behavioral-health-hospital-tukwila?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,12844 military rd s,tukwila,wa,US,98168.0,47.487296,-122.29616200000001
596573,1.6518287521968564,6910710,GWt7ayWehFlNKG5L6FjWkw,6910710,91,01/01/2018,12/31/2018,2018,"King, WA",schick shadel hospital,12101 ambaum boulevard sw,seattle,,91,33,53033,53,33,98146-2651,wa,GWt7ayWehFlNKG5L6FjWkw,schick shadel hospital,False,16,3.0,2020-01-15T14:07:50,18002728464.0,http://www.schickshadel.com,https://www.yelp.com/biz/schick-shadel-hospital-seattle?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,12101 ambaum blvd sw,seattle,wa,US,98146.0,,
596575,1.5928219022464727,6910750,LbOyaFD0tOmgHGxmyENQmA,6910750,91,07/01/2017,06/30/2018,2018,"King, WA",university of washington medical center,1959 ne pacific street,seattle,,91,33,53033,53,33,98195-6151,wa,LbOyaFD0tOmgHGxmyENQmA,university of washington medical center,False,176,2.5,2020-06-17T11:12:09,12065983300.0,http://uwmedicine.washington.edu,https://www.yelp.com/biz/university-of-washington-medical-center-seattle-3?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,1959 ne pacific st,seattle,wa,US,98195.0,,
596579,0.32972603204262113,6910780,lcVeLLtnXC4iKeGESrXlvA,6910780,91,01/01/2018,12/31/2018,2018,"King, WA",virginia mason medical center,1100 ninth avenue,seattle,,91,33,53033,53,33,98101-2756,wa,lcVeLLtnXC4iKeGESrXlvA,virginia mason medical center,False,6,3.0,2019-12-13T12:52:52,12062644830.0,,https://www.yelp.com/biz/virginia-mason-medical-center-seattle-12?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,206233 6398th,seattle,wa,US,98101.0,,
596629,1.8034688867778295,6910802,QMZ_pBvNLI0NCApGcwE-Qw,6910802,91,01/01/2018,12/31/2018,2018,"King, WA",kindred hospital seattle-northgate,10631 8th avenue ne,seattle,,91,33,53033,53,33,98125-7213,wa,QMZ_pBvNLI0NCApGcwE-Qw,kindred hospital seattle - northgate,True,17,2.5,2019-09-27T18:55:02,12063642050.0,,https://www.yelp.com/biz/kindred-hospital-seattle-northgate-seattle-2?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,10631 8th ave ne,seattle,wa,US,98125.0,,
596631,1.0746130059804717,6910807,3zT5eKxx7yQ5Y0dsxHFgQw,6910807,91,01/01/2018,12/31/2018,2018,"Snohomish, WA",swedish/edmonds,21601 76th avenue west,edmonds,,91,61,53061,53,61,98026-7506,wa,3zT5eKxx7yQ5Y0dsxHFgQw,swedish edmonds laboratory,False,1,1.0,2019-12-11T20:24:24,14256404179.0,http://www.swedish.org/services/swedish-laboratory-services/edmonds-lab,https://www.yelp.com/biz/swedish-edmonds-laboratory-edmonds?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,21601 76th ave w,edmonds,wa,US,98026.0,,
596737,2.1464941429414237,6910810,23ExFIr_rjsFg_OlFq-KUQ,6910810,91,07/01/2017,06/30/2018,2018,"Skagit, WA",peacehealth united general medical center,2000 hospital drive,sedro-woolley,,91,57,53057,53,57,98284-4327,wa,23ExFIr_rjsFg_OlFq-KUQ,peacehealth united general medical center,False,4,2.0,2019-11-11T12:52:05,13608566021.0,https://www.peacehealth.org,https://www.yelp.com/biz/peacehealth-united-general-medical-center-sedro-woolley?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,2000 hospital dr,sedro-woolley,wa,US,98284.0,,
596744,1.9205324767863914,6910830,TmB89upmoeXhjbq1T1UZ6g,6910830,91,01/01/2018,12/31/2018,2018,"Mason, WA",mason general hospital and family of clinics,901 mountain view drive,shelton,,91,45,53045,53,45,98584-4401,wa,TmB89upmoeXhjbq1T1UZ6g,mason general hospital & family of clinics,False,12,3.5,2020-01-06T10:17:49,13604261611.0,http://www.masongeneral.com,https://www.yelp.com/biz/mason-general-hospital-and-family-of-clinics-shelton-4?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,901 mountain view dr ste 1,shelton,wa,US,98584.0,,
596761,1.6773160162822125,6910860,-q9HYYyDbG5YLBAFAsEU7g,6910860,91,01/01/2018,12/31/2018,2018,"Pacific, WA",willapa harbor hospital,800 alder street,south bend,,91,49,53049,53,49,98586-4900,wa,-q9HYYyDbG5YLBAFAsEU7g,willapa harbor hospital,False,3,2.5,2019-04-10T23:07:51,13608755526.0,,https://www.yelp.com/biz/willapa-harbor-hospital-south-bend?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,800 alder st,south bend,wa,US,98586,,
596762,1.2008821860392132,6910867,dWpZlJ7D64cA6VZwFxM6Wg,6910867,91,01/01/2018,12/31/2018,2018,"Spokane, WA",multicare valley hospital,12606 east mission avenue,spokane valley,,91,63,53063,53,63,99216-1090,wa,dWpZlJ7D64cA6VZwFxM6Wg,multicare valley hospital,False,18,2.5,2019-12-17T17:23:38,15099246650.0,https://www.multicare.org/valley-hospital/,https://www.yelp.com/biz/multicare-valley-hospital-spokane-valley?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,12606 e mission ave,spokane valley,wa,US,99216.0,,
596771,0.6602883795578943,6910880,oj1Y9kQhzi6b3JkJYIJjjg,6910880,91,01/01/2018,12/31/2018,2018,"Spokane, WA",multicare deaconess hospital,800 west fifth avenue,spokane,,91,63,53063,53,63,99204-2803,wa,oj1Y9kQhzi6b3JkJYIJjjg,multicare deaconess hospital,False,9,2.0,2020-01-11T15:17:47,15094735800.0,https://www.multicare.org/deaconess-hospital/,https://www.yelp.com/biz/multicare-deaconess-hospital-spokane?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,800 w 5th ave,spokane,wa,US,99204.0,,
596821,1.3336486648124544,6910894,F8Z4lURrDpQS4Usf8s6SIA,6910894,91,01/01/2018,12/31/2018,2018,"Spokane, WA",providence holy family hospital,5633 north lidgerwood street,spokane,,91,63,53063,53,63,99208-1224,wa,F8Z4lURrDpQS4Usf8s6SIA,providence holy family hospital,False,26,2.5,2020-05-09T19:48:04,15094820111.0,http://www.holy-family.org,https://www.yelp.com/biz/providence-holy-family-hospital-spokane?adjust_creative=upenn&utm_campaign=yelp_feed&utm_medium=feed_v2&utm_source=upenn,5633 n lidgerwood st,spokane,wa,US,99208.0,,
